Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Suncast-BMS1250,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ4JoHaQ8hpjJu34qai_VZl6hkHJ-G6fzPwdbh6_yoZWs8Wm5M,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-BMS1250,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTfcZNFCzuH-5-oyJ4azgqy2KtIygflhGMGO4RkOsZViulLTK-k,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-BMS1250,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRaptkS01AMAfNqDGnBWxJqjNGPDilzPW_sh31A474W0uqKjgQ,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-BMS1250,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRyGr_LbNjFV2wYDcMk32VRu9PUtlrOE3ilttxm_KIySHfte_Y,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-BMS1250,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTSv-ETqrV23IYT4xscJpfBCui30nyqzeF9TvK6ChSo0XKWSqoQ,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage","Outdoor Carport 10x20ft Heavy Duty Canopy Storage","Brand: Generic - Color: Gray - Features: 【Spacious Space】The 10'x20'x9.2' large-size Carport provides more space to park your vehicle, trucks, and boats. Removable sidewalls and doors diversify the use of the canopy, it is also suitable for outdoor events like camping, parties, weddings, and commercial fairs 【Stability Design】This Carport is Supported by eight heavy-duty galvanized metal poles, The frame connector uses art-welding, elastic ball strap fastens the canopy to the frame, Come with ground stakes and guy ropes for extra support. keep your belongings safe and secure 【Easy Installation】Easy to install, no extra tools needed, It can be installed according to the Instruction manual inside the package or the video on the page and can easily be done by two people 【Durable & Weatherproof】The metal skeleton of the carport is coated with a rust-resistant powder coating, which prevents peeling, flaking, rusting, and corrosion, and the canopy is made of heavy-duty durable polyethylene that is UV and water-resistant 【Fit All Weathers】No matter whether it is rainy, snowy, dusty, or sunny, the carport will protect your car from the harsh outdoor environment model number: Carport - Part Number: 1Details: Carport - EAN: 0737494513524 Show less","—",,"Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Structures ",,TRUE,,,,,,,,,,,deny,manual,170,180,TRUE,TRUE,00737494513524,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQG8GNFRZuHOa63wAdJvc-Wmfb-l89SK3_uaP2Ug4_oCdM7L6eS,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ25rZ05yGsgxVw1G_HxLUzieBzNW7qOBuxY0tta8w0F28ArVt5,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRAV4VBv13kShgbb9ZoGTJJl14XgsGk2zIgV_M52b58QatZhus,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRcHC4_bTBYFXwuBtn9kwiSeRIu7HY12yUXk2Op-QZVwcmu-4o,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSA6sk32Q21vOL6Fk_bMQgivrEgS0SdgdrBKrmFxkDkpeyJbAM,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRwMj1YiHmzNh8_ZtKTSpzTr8EnFKMOTD0BIL3QLmnZa9zm_3ct,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor-Carport-10x20ft-Heavy-Duty-Canopy-Storage,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT6j6uYZ1a6BWYgXMDf4ZBtJTBngO94pUnnIn46UYgRKlibEhA,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
